STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT09,WT11
USC00029464,"WITTMANN 1 SE, AZ US",12/5/1964,,,0,0,0,63,38,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/6/1964,,,0,0,0,65,34,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/7/1964,,,0,0,0,63,35,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/8/1964,,,0,0,0,64,38,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/9/1964,,,0,0,0,62,40,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/10/1964,,,0,0,0,62,33,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/11/1964,,,0,0,0,65,36,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/12/1964,,,0,0,0,63,35,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/13/1964,,,0,0,0,64,37,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/14/1964,,,0,0,0,68,24,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/15/1964,,,0,0,0,67,27,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/16/1964,,,0,0,0,64,27,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/17/1964,,,0,0,0,66,31,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/18/1964,,,0.62,0,0,62,41,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/19/1964,,,0,0,0,59,39,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/20/1964,,,0,0,0,63,38,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/21/1964,,,0,0,0,65,37,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/22/1964,,,0,0,0,67,36,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/23/1964,,,0,0,0,66,40,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/24/1964,,,0,0,0,66,42,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/25/1964,,,0,0,0,68,44,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/26/1964,,,0,0,0,65,43,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/27/1964,,,0,0,0,63,45,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/28/1964,,,0.4,0,0,62,48,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/29/1964,,,0,0,0,55,34,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/30/1964,,,0,0,0,53,33,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/31/1964,,,0,0,0,53,40,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/1/1965,,,0,0,0,54,37,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/2/1965,,,0,0,0,59,30,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/3/1965,,,0,0,0,61,36,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/4/1965,,,0,0,0,67,38,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/5/1965,,,0,0,0,63,47,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/6/1965,,,1.25,0,0,59,51,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/7/1965,,,0.4,0,0,56,50,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/8/1965,,,0.15,0,0,56,33,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/9/1965,,,0,0,0,58,33,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/10/1965,,,0,0,0,66,34,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/11/1965,,,0,0,0,64,36,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/12/1965,,,0,0,0,66,37,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/13/1965,,,0,0,0,71,38,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/14/1965,,,0,0,0,73,40,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/15/1965,,,0,0,0,64,39,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/16/1965,,,0,0,0,76,45,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/17/1965,,,0,0,0,78,47,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/18/1965,,,0,0,0,73,45,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/19/1965,,,0,0,0,73,48,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/20/1965,,,0,0,0,70,45,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/21/1965,,,0,0,0,68,43,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/22/1965,,,0,0,0,66,40,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/23/1965,,,0,0,0,65,41,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/24/1965,,,0,0,0,64,43,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/25/1965,,,0,0,0,61,37,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/26/1965,,,0,0,0,58,30,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/27/1965,,,0,0,0,61,30,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/28/1965,,,0,0,0,68,34,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/29/1965,,,0,0,0,67,35,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/30/1965,,,0,0,0,71,41,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/31/1965,,,0,0,0,71,40,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/1/1965,,,0,0,0,72,43,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/2/1965,,,0,0,0,71,42,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/3/1965,,,0,0,0,74,43,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/4/1965,,,0,0,0,74,42,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/5/1965,,,0,0,0,73,43,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/6/1965,,,1.8,0,0,71,48,51,,,,1,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/7/1965,,,0,0,0,67,37,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/8/1965,,,0,0,0,60,39,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/9/1965,,,0.33,0,0,57,37,45,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/10/1965,,,0,0,0,50,30,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/11/1965,,,0,0,0,49,30,43,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/12/1965,,,0,0,0,54,26,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/13/1965,,,0,0,0,55,32,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/14/1965,,,0,0,0,56,30,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/15/1965,,,0,0,0,59,35,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/16/1965,,,0,0,0,64,32,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/17/1965,,,0,0,0,68,43,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/18/1965,,,0,0,0,75,35,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/19/1965,,,0,0,0,77,38,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/20/1965,,,0,0,0,74,39,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/21/1965,,,0,0,0,78,39,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/22/1965,,,0,0,0,75,45,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/23/1965,,,0,0,0,74,48,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/24/1965,,,0,0,0,67,30,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/25/1965,,,0,0,0,77,40,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/26/1965,,,0,0,0,79,38,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/27/1965,,,0,0,0,76,42,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/28/1965,,,0,0,0,71,45,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/1/1965,,,0,0,0,69,45,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/2/1965,,,0,0,0,66,38,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/3/1965,,,0,0,0,58,29,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/4/1965,,,0,0,0,60,27,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/5/1965,,,0,0,0,70,32,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/6/1965,,,0,0,0,73,32,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/7/1965,,,0,0,0,70,36,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/8/1965,,,0,0,0,70,37,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/9/1965,,,0,0,0,71,41,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/10/1965,,,0,0,0,68,43,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/11/1965,,,1.3,0,0,62,48,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/12/1965,,,0.08,0,0,58,44,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/13/1965,,,0.32,0,0,64,44,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/14/1965,,,0,0,0,65,45,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/15/1965,,,0,0,0,62,44,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/16/1965,,,0,0,0,62,45,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/17/1965,,,0,0,0,67,41,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/18/1965,,,0,0,0,70,44,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/19/1965,,,0,0,0,72,40,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/20/1965,,,0,0,0,72,37,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/21/1965,,,0,0,0,74,42,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/22/1965,,,0,0,0,73,49,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/23/1965,,,0,0,0,73,43,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/24/1965,,,0,0,0,69,43,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/25/1965,,,0,0,0,67,43,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/26/1965,,,0,0,0,72,42,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/27/1965,,,0,0,0,75,44,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/28/1965,,,0,0,0,72,51,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/29/1965,,,0,0,0,76,42,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/30/1965,,,0,0,0,80,43,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/31/1965,,,0,0,0,84,45,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/1/1965,,,0,0,0,82,50,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/2/1965,,,0,0,0,67,47,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/3/1965,,,1.23,0,0,62,46,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/4/1965,,,0,0,0,61,40,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/5/1965,,,0,0,0,62,46,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/6/1965,,,0,0,0,67,43,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/7/1965,,,0,0,0,68,48,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/8/1965,,,0,0,0,67,45,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/9/1965,,,0.9,0,0,64,47,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/10/1965,,,0,0,0,63,41,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/11/1965,,,0,0,0,59,34,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/12/1965,,,0,0,0,58,41,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/13/1965,,,0,0,0,68,38,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/14/1965,,,0,0,0,71,40,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/15/1965,,,0,0,0,80,43,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/16/1965,,,0,0,0,84,46,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/17/1965,,,0,0,0,84,47,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/18/1965,,,0,0,0,83,51,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/19/1965,,,0,0,0,90,52,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/20/1965,,,0,0,0,94,53,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/21/1965,,,0,0,0,98,52,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/22/1965,,,0,0,0,95,53,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/23/1965,,,0,0,0,93,52,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/24/1965,,,0,0,0,88,52,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/25/1965,,,0,0,0,86,55,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/26/1965,,,0,0,0,85,54,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/27/1965,,,0,0,0,88,52,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/28/1965,,,0,0,0,94,56,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/29/1965,,,0,0,0,96,57,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",4/30/1965,,,0,0,0,98,58,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/1/1965,,,0,0,0,97,60,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/2/1965,,,0,0,0,95,56,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/3/1965,,,0,0,0,90,51,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/4/1965,,,0,0,0,81,44,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/5/1965,,,0,0,0,84,43,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/6/1965,,,0,0,0,82,52,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/7/1965,,,0,0,0,78,51,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/8/1965,,,0,0,0,77,37,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/9/1965,,,0,0,0,83,45,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/10/1965,,,0,0,0,86,46,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/11/1965,,,0,0,0,90,51,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/12/1965,,,0.8,0,0,86,55,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/13/1965,,,0,0,0,77,54,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/14/1965,,,0,0,0,83,52,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/15/1965,,,0,0,0,89,52,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/16/1965,,,0,0,0,95,58,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/17/1965,,,0,0,0,97,62,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/18/1965,,,0,0,0,97,61,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/19/1965,,,0,0,0,98,62,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/20/1965,,,0,0,0,98,59,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/21/1965,,,0,0,0,97,60,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/22/1965,,,0,0,0,94,58,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/23/1965,,,0,0,0,78,50,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/24/1965,,,0,0,0,77,56,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/25/1965,,,0,0,0,80,46,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/26/1965,,,0,0,0,88,52,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/27/1965,,,0,0,0,92,55,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/28/1965,,,0,0,0,97,58,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/29/1965,,,0,0,0,103,62,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/30/1965,,,0,0,0,98,65,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",5/31/1965,,,0,0,0,92,56,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/1/1965,,,0,0,0,87,55,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/2/1965,,,0,0,0,87,54,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/3/1965,,,0,0,0,87,53,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/4/1965,,,0,0,0,91,55,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/5/1965,,,0,0,0,97,59,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/6/1965,,,0,0,0,101,63,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/7/1965,,,0,0,0,98,61,97,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/8/1965,,,0,0,0,97,62,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/9/1965,,,0,0,0,88,57,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/10/1965,,,0,0,0,83,57,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/11/1965,,,0,0,0,98,69,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/12/1965,,,0,0,0,101,63,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/13/1965,,,0,0,0,100,63,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/14/1965,,,0,0,0,98,59,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/15/1965,,,0,0,0,95,63,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/16/1965,,,0,0,0,86,60,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/17/1965,,,0,0,0,90,51,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/18/1965,,,0,0,0,95,57,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/19/1965,,,0,0,0,92,60,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/20/1965,,,0,0,0,100,59,97,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/21/1965,,,0,0,0,103,61,99,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/22/1965,,,0,0,0,102,61,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/23/1965,,,0,0,0,100,70,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/24/1965,,,0,0,0,96,62,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/25/1965,,,0,0,0,94,62,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/26/1965,,,0,0,0,91,60,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/27/1965,,,0,0,0,96,53,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/28/1965,,,0,0,0,102,59,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/29/1965,,,0,0,0,107,63,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/30/1965,,,0,0,0,105,70,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/1/1965,,,0,0,0,108,72,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/2/1965,,,0,0,0,111,71,108,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/3/1965,,,0,0,0,113,75,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/4/1965,,,0,0,0,110,75,110,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/5/1965,,,0,0,0,111,79,110,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/6/1965,,,0,0,0,111,80,108,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/7/1965,,,0,0,0,110,79,108,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/8/1965,,,0,0,0,108,75,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/9/1965,,,0,0,0,104,77,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/10/1965,,,0,0,0,104,78,102,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/11/1965,,,0,0,0,103,79,95,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/12/1965,,,0,0,0,104,74,101,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/13/1965,,,0,0,0,105,86,102,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/14/1965,,,0,0,0,106,79,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/15/1965,,,0,0,0,104,74,101,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/16/1965,,,0,0,0,105,78,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/17/1965,,,0.5,0,0,103,71,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/18/1965,,,0,0,0,95,71,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/19/1965,,,0,0,0,102,75,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/20/1965,,,0,0,0,106,71,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/21/1965,,,0,0,0,105,80,97,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/22/1965,,,0,0,0,97,78,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/23/1965,,,0,0,0,103,75,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/24/1965,,,0,0,0,101,75,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/25/1965,,,0,0,0,105,75,102,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/26/1965,,,0,0,0,104,75,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/27/1965,,,0,0,0,109,78,106,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/28/1965,,,0,0,0,106,83,102,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/29/1965,,,0,0,0,102,71,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/30/1965,,,0,0,0,105,76,103,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/31/1965,,,0,0,0,108,78,107,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/1/1965,,,0,0,0,108,76,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/2/1965,,,0,0,0,106,80,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/3/1965,,,0,0,0,107,78,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/4/1965,,,0,0,0,106,75,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/5/1965,,,0,0,0,109,70,106,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/6/1965,,,0,0,0,110,75,108,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/7/1965,,,0,0,0,108,80,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/8/1965,,,0,0,0,108,78,101,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/9/1965,,,0,0,0,111,76,109,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/10/1965,,,0,0,0,107,81,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/11/1965,,,0.15,0,0,106,80,101,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/12/1965,,,0,0,0,106,71,104,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/13/1965,,,0,0,0,108,79,99,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/14/1965,,,0.3,0,0,100,69,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/15/1965,,,0,0,0,102,72,99,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/16/1965,,,0,0,0,103,76,101,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/17/1965,,,0,0,0,101,72,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/18/1965,,,0,0,0,100,70,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/19/1965,,,0,0,0,98,70,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/20/1965,,,0,0,0,103,73,100,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/21/1965,,,0,0,0,100,74,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/22/1965,,,0,0,0,100,69,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/23/1965,,,0,0,0,102,70,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/24/1965,,,0,0,0,104,64,103,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/25/1965,,,0,0,0,106,67,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/26/1965,,,0,0,0,106,69,105,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/27/1965,,,0,0,0,108,77,106,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/28/1965,,,0,0,0,108,77,100,,,,,,,
